timestamp,power
2020-10-09 13:50:00+00:00,349.75
2020-10-09 14:00:00+00:00,581.0
2020-10-09 14:10:00+00:00,579.0
2020-10-09 14:20:00+00:00,600.0
2020-10-09 14:30:00+00:00,600.0
2020-10-09 14:40:00+00:00,579.0
2020-10-09 14:50:00+00:00,50873.5
2020-10-09 15:00:00+00:00,61405.0
2020-10-09 15:10:00+00:00,57902.0
2020-10-09 15:20:00+00:00,55524.5
2020-10-09 15:30:00+00:00,54138.0
2020-10-09 15:40:00+00:00,53124.5
2020-10-09 15:50:00+00:00,52718.0
2020-10-09 16:00:00+00:00,52175.5
2020-10-09 16:10:00+00:00,51505.5
2020-10-09 16:20:00+00:00,51811.0
2020-10-09 16:30:00+00:00,52197.25
2020-10-09 16:40:00+00:00,51529.0
2020-10-09 16:50:00+00:00,50938.5
2020-10-09 17:00:00+00:00,47843.5
2020-10-09 17:10:00+00:00,437.0
2020-10-09 17:20:00+00:00,600.0
2020-10-09 17:30:00+00:00,600.0
2020-10-09 17:40:00+00:00,600.0
2020-10-09 17:50:00+00:00,600.0
2020-10-09 18:00:00+00:00,600.0
2020-10-09 18:10:00+00:00,600.0
2020-10-09 18:20:00+00:00,600.0
2020-10-09 18:30:00+00:00,600.0
2020-10-09 18:40:00+00:00,600.0
2020-10-09 18:50:00+00:00,600.0
2020-10-09 19:00:00+00:00,600.0
2020-10-09 19:10:00+00:00,600.0
2020-10-09 19:20:00+00:00,600.0
2020-10-09 19:30:00+00:00,582.0
2020-10-09 19:40:00+00:00,60748.0
2020-10-09 19:50:00+00:00,60822.0
2020-10-09 20:00:00+00:00,57660.75
2020-10-09 20:10:00+00:00,55421.0
2020-10-09 20:20:00+00:00,54097.0
2020-10-09 20:30:00+00:00,52931.5
2020-10-09 20:40:00+00:00,52520.5
2020-10-09 20:50:00+00:00,51922.25
2020-10-09 21:00:00+00:00,51450.25
2020-10-09 21:10:00+00:00,51091.0
2020-10-09 21:20:00+00:00,41047.0
2020-10-09 21:30:00+00:00,600.0
2020-10-09 21:40:00+00:00,600.0
2020-10-09 21:50:00+00:00,600.0
2020-10-09 22:00:00+00:00,600.0
2020-10-09 22:10:00+00:00,600.0
2020-10-09 22:20:00+00:00,600.0
2020-10-09 22:30:00+00:00,600.0
2020-10-09 22:40:00+00:00,600.0
2020-10-09 22:50:00+00:00,600.0
2020-10-09 23:00:00+00:00,600.0
2020-10-09 23:10:00+00:00,600.0
2020-10-09 23:20:00+00:00,600.0
2020-10-09 23:30:00+00:00,600.0
2020-10-09 23:40:00+00:00,600.0
2020-10-09 23:50:00+00:00,66381.0
2020-10-10 00:00:00+00:00,60441.25
2020-10-10 00:10:00+00:00,57165.0
2020-10-10 00:20:00+00:00,55109.0
2020-10-10 00:30:00+00:00,54022.0
2020-10-10 00:40:00+00:00,52867.0
2020-10-10 00:50:00+00:00,52336.0
2020-10-10 01:00:00+00:00,51592.5
2020-10-10 01:10:00+00:00,51033.5
2020-10-10 01:20:00+00:00,50478.5
2020-10-10 01:30:00+00:00,14646.5
2020-10-10 01:40:00+00:00,600.0
2020-10-10 01:50:00+00:00,600.0
2020-10-10 02:00:00+00:00,600.0
2020-10-10 02:10:00+00:00,600.0
2020-10-10 02:20:00+00:00,600.0
2020-10-10 02:30:00+00:00,582.0
2020-10-10 02:40:00+00:00,600.0
2020-10-10 02:50:00+00:00,600.0
