timestamp,power
2020-12-13 12:50:00+00:00,23.0
2020-12-13 13:00:00+00:00,118.0
2020-12-13 13:10:00+00:00,291.5
2020-12-13 13:20:00+00:00,231.5
2020-12-13 13:30:00+00:00,247.0
2020-12-13 13:40:00+00:00,319.5
2020-12-13 13:50:00+00:00,337.25
2020-12-13 14:00:00+00:00,196.0
2020-12-13 14:10:00+00:00,124.0
2020-12-13 14:20:00+00:00,88.75
2020-12-13 14:30:00+00:00,256.0
2020-12-13 14:40:00+00:00,161.0
2020-12-13 14:50:00+00:00,72.5
2020-12-13 15:00:00+00:00,93.5
2020-12-13 15:10:00+00:00,120.75
2020-12-13 15:20:00+00:00,141.5
2020-12-13 15:30:00+00:00,48.5
2020-12-13 15:40:00+00:00,74.5
2020-12-13 15:50:00+00:00,47.5
2020-12-13 16:00:00+00:00,47.0
2020-12-13 16:10:00+00:00,208.0
2020-12-13 16:20:00+00:00,212.5
2020-12-13 16:30:00+00:00,141.0
2020-12-13 16:40:00+00:00,23.0
2020-12-13 16:50:00+00:00,46.5
2020-12-13 17:00:00+00:00,46.0
2020-12-13 17:10:00+00:00,127.5
2020-12-13 17:20:00+00:00,85.5
2020-12-13 17:30:00+00:00,151.0
2020-12-13 17:40:00+00:00,131.0
2020-12-13 17:50:00+00:00,70.0
2020-12-13 18:00:00+00:00,70.5
2020-12-13 18:10:00+00:00,23.0
2020-12-13 18:20:00+00:00,70.0
2020-12-13 18:30:00+00:00,24.0
2020-12-13 18:40:00+00:00,164.0
2020-12-13 18:50:00+00:00,115.0
2020-12-13 19:00:00+00:00,84674.5
2020-12-13 19:10:00+00:00,16543.0
2020-12-13 19:20:00+00:00,31579.5
2020-12-13 19:30:00+00:00,97.0
2020-12-13 19:40:00+00:00,208.0
2020-12-13 19:50:00+00:00,114.0
2020-12-13 20:00:00+00:00,188.0
2020-12-13 20:10:00+00:00,116.0
2020-12-13 20:20:00+00:00,230.0
2020-12-13 20:30:00+00:00,132.0
2020-12-13 20:40:00+00:00,214.0
2020-12-13 20:50:00+00:00,139.0
2020-12-13 21:00:00+00:00,92.0
2020-12-13 21:10:00+00:00,95.0
2020-12-13 21:20:00+00:00,186.5
2020-12-13 21:30:00+00:00,387.5
2020-12-13 21:40:00+00:00,327.5
2020-12-13 21:50:00+00:00,175.0
2020-12-13 22:00:00+00:00,245.0
2020-12-13 22:10:00+00:00,226.5
2020-12-13 22:20:00+00:00,339.5
2020-12-13 22:30:00+00:00,231.5
2020-12-13 22:40:00+00:00,180.0
2020-12-13 22:50:00+00:00,246.0
2020-12-13 23:00:00+00:00,157.0
2020-12-13 23:10:00+00:00,228.0
2020-12-13 23:20:00+00:00,161.5
2020-12-13 23:30:00+00:00,205.0
2020-12-13 23:40:00+00:00,206.0
2020-12-13 23:50:00+00:00,229.0
2020-12-14 00:00:00+00:00,206.0
2020-12-14 00:10:00+00:00,187.0
2020-12-14 00:20:00+00:00,206.0
2020-12-14 00:30:00+00:00,268.5
2020-12-14 00:40:00+00:00,251.0
2020-12-14 00:50:00+00:00,202.0
2020-12-14 01:00:00+00:00,343.5
2020-12-14 01:10:00+00:00,297.5
2020-12-14 01:20:00+00:00,237.5
2020-12-14 01:30:00+00:00,272.0
2020-12-14 01:40:00+00:00,188.5
2020-12-14 01:50:00+00:00,181.0
2020-12-14 02:00:00+00:00,320.5
2020-12-14 02:10:00+00:00,287.0
2020-12-14 02:20:00+00:00,268.0
2020-12-14 02:30:00+00:00,369.0
2020-12-14 02:40:00+00:00,242.0
2020-12-14 02:50:00+00:00,130.0
2020-12-14 03:00:00+00:00,299.5
2020-12-14 03:10:00+00:00,383.0
2020-12-14 03:20:00+00:00,222.0
2020-12-14 03:30:00+00:00,99.5
2020-12-14 03:40:00+00:00,201.0
2020-12-14 03:50:00+00:00,185.5
2020-12-14 04:00:00+00:00,228.5
2020-12-14 04:10:00+00:00,96.0
2020-12-14 04:20:00+00:00,185.0
2020-12-14 04:30:00+00:00,184.0
2020-12-14 04:40:00+00:00,147.0
2020-12-14 04:50:00+00:00,247.0
2020-12-14 05:00:00+00:00,221.0
2020-12-14 05:10:00+00:00,165.5
2020-12-14 05:20:00+00:00,148.0
2020-12-14 05:30:00+00:00,91.0
2020-12-14 05:40:00+00:00,255.0
2020-12-14 05:50:00+00:00,205.0
2020-12-14 06:00:00+00:00,138.5
2020-12-14 06:10:00+00:00,136.5
2020-12-14 06:20:00+00:00,91165.5
2020-12-14 06:30:00+00:00,45096.5
2020-12-14 06:40:00+00:00,11593.0
2020-12-14 06:50:00+00:00,61852.75
2020-12-14 07:00:00+00:00,4698.0
2020-12-14 07:10:00+00:00,227.0
2020-12-14 07:20:00+00:00,227.5
2020-12-14 07:30:00+00:00,247.0
2020-12-14 07:40:00+00:00,49.0
2020-12-14 07:50:00+00:00,73.0
2020-12-14 08:00:00+00:00,117.0
2020-12-14 08:10:00+00:00,0.0
2020-12-14 08:20:00+00:00,80828.75
2020-12-14 08:30:00+00:00,6130.5
2020-12-14 08:40:00+00:00,0.0
2020-12-14 08:50:00+00:00,64.5
2020-12-14 09:00:00+00:00,29.0
2020-12-14 09:10:00+00:00,24.5
2020-12-14 09:20:00+00:00,49.5
2020-12-14 09:30:00+00:00,51.0
2020-12-14 09:40:00+00:00,24.0
2020-12-14 09:50:00+00:00,87434.0
2020-12-14 10:00:00+00:00,7776.5
2020-12-14 10:10:00+00:00,0.0
2020-12-14 10:20:00+00:00,48.0
2020-12-14 10:30:00+00:00,49.5
2020-12-14 10:40:00+00:00,25.0
2020-12-14 10:50:00+00:00,24.0
2020-12-14 11:00:00+00:00,0.0
2020-12-14 11:10:00+00:00,95.5
2020-12-14 11:20:00+00:00,48.0
2020-12-14 11:30:00+00:00,50.0
2020-12-14 11:40:00+00:00,47.0
2020-12-14 11:50:00+00:00,102060.0
2020-12-14 12:00:00+00:00,14473.0
2020-12-14 12:10:00+00:00,0.0
2020-12-14 12:20:00+00:00,0.0
2020-12-14 12:30:00+00:00,0.0
2020-12-14 12:40:00+00:00,0.0
2020-12-14 12:50:00+00:00,28135.0
2020-12-14 13:00:00+00:00,82208.0
2020-12-14 13:10:00+00:00,7.0
2020-12-14 13:20:00+00:00,0.0
2020-12-14 13:30:00+00:00,0.0
2020-12-14 13:40:00+00:00,27.0
2020-12-14 13:50:00+00:00,25.0
2020-12-14 14:00:00+00:00,25.5
2020-12-14 14:10:00+00:00,0.0
2020-12-14 14:20:00+00:00,26.0
2020-12-14 14:30:00+00:00,75.0
2020-12-14 14:40:00+00:00,74.5
2020-12-14 14:50:00+00:00,0.0
2020-12-14 15:00:00+00:00,0.0
2020-12-14 15:10:00+00:00,0.0
2020-12-14 15:20:00+00:00,48.0
2020-12-14 15:30:00+00:00,48.0
2020-12-14 15:40:00+00:00,0.0
2020-12-14 15:50:00+00:00,81841.5
2020-12-14 16:00:00+00:00,23930.5
2020-12-14 16:10:00+00:00,0.0
2020-12-14 16:20:00+00:00,0.0
2020-12-14 16:30:00+00:00,0.0
2020-12-14 16:40:00+00:00,0.0
2020-12-14 16:50:00+00:00,0.0
2020-12-14 17:00:00+00:00,24.0
2020-12-14 17:10:00+00:00,25.0
2020-12-14 17:20:00+00:00,48.5
2020-12-14 17:30:00+00:00,0.0
2020-12-14 17:40:00+00:00,0.0
2020-12-14 17:50:00+00:00,72.0
2020-12-14 18:00:00+00:00,0.0
2020-12-14 18:10:00+00:00,0.0
2020-12-14 18:20:00+00:00,0.0
2020-12-14 18:30:00+00:00,0.0
2020-12-14 18:40:00+00:00,71.0
2020-12-14 18:50:00+00:00,34.0
2020-12-14 19:00:00+00:00,86961.5
2020-12-14 19:10:00+00:00,14794.0
2020-12-14 19:20:00+00:00,97.5
2020-12-14 19:30:00+00:00,72.0
2020-12-14 19:40:00+00:00,46.5
2020-12-14 19:50:00+00:00,50.0
2020-12-14 20:00:00+00:00,26.0
2020-12-14 20:10:00+00:00,0.0
2020-12-14 20:20:00+00:00,0.0
2020-12-14 20:30:00+00:00,48.5
2020-12-14 20:40:00+00:00,72.5
2020-12-14 20:50:00+00:00,94.0
2020-12-14 21:00:00+00:00,25.0
2020-12-14 21:10:00+00:00,119.0
2020-12-14 21:20:00+00:00,83.5
2020-12-14 21:30:00+00:00,307.0
2020-12-14 21:40:00+00:00,116.5
2020-12-14 21:50:00+00:00,191.5
2020-12-14 22:00:00+00:00,143.0
2020-12-14 22:10:00+00:00,160.0
2020-12-14 22:20:00+00:00,174.5
2020-12-14 22:30:00+00:00,151.0
2020-12-14 22:40:00+00:00,115.5
2020-12-14 22:50:00+00:00,158.0
2020-12-14 23:00:00+00:00,204.5
2020-12-14 23:10:00+00:00,288.25
2020-12-14 23:20:00+00:00,161.0
2020-12-14 23:30:00+00:00,312.5
2020-12-14 23:40:00+00:00,267.5
2020-12-14 23:50:00+00:00,225.0
2020-12-15 00:00:00+00:00,186.0
2020-12-15 00:10:00+00:00,72.5
2020-12-15 00:20:00+00:00,115.0
2020-12-15 00:30:00+00:00,127.0
2020-12-15 00:40:00+00:00,234.0
2020-12-15 00:50:00+00:00,169.0
2020-12-15 01:00:00+00:00,115.0
2020-12-15 01:10:00+00:00,222.0
2020-12-15 01:20:00+00:00,160.5
2020-12-15 01:30:00+00:00,320.5
2020-12-15 01:40:00+00:00,155.0
2020-12-15 01:50:00+00:00,234.0
2020-12-15 02:00:00+00:00,163.25
2020-12-15 02:10:00+00:00,259.5
2020-12-15 02:20:00+00:00,252.5
2020-12-15 02:30:00+00:00,296.0
2020-12-15 02:40:00+00:00,203.75
2020-12-15 02:50:00+00:00,223.25
2020-12-15 03:00:00+00:00,138.75
2020-12-15 03:10:00+00:00,227.75
2020-12-15 03:20:00+00:00,211.75
2020-12-15 03:30:00+00:00,182.75
2020-12-15 03:40:00+00:00,231.25
2020-12-15 03:50:00+00:00,163.0
