timestamp,power
2020-07-16 18:50:00+00:00,359.5
2020-07-16 19:00:00+00:00,521.5
2020-07-16 19:10:00+00:00,470.0
2020-07-16 19:20:00+00:00,533.0
2020-07-16 19:30:00+00:00,576.0
2020-07-16 19:40:00+00:00,495.5
2020-07-16 19:50:00+00:00,512.5
2020-07-16 20:00:00+00:00,522.0
2020-07-16 20:10:00+00:00,514.5
2020-07-16 20:20:00+00:00,555.5
2020-07-16 20:30:00+00:00,551.0
2020-07-16 20:40:00+00:00,419.0
2020-07-16 20:50:00+00:00,505.0
2020-07-16 21:00:00+00:00,542.0
2020-07-16 21:10:00+00:00,484.0
2020-07-16 21:20:00+00:00,26785.5
2020-07-16 21:30:00+00:00,31664.5
2020-07-16 21:40:00+00:00,31305.0
2020-07-16 21:50:00+00:00,30780.5
2020-07-16 22:00:00+00:00,30670.75
2020-07-16 22:10:00+00:00,30801.75
2020-07-16 22:20:00+00:00,30757.5
2020-07-16 22:30:00+00:00,30402.0
2020-07-16 22:40:00+00:00,30484.5
2020-07-16 22:50:00+00:00,30502.5
2020-07-16 23:00:00+00:00,30438.0
2020-07-16 23:10:00+00:00,30277.0
2020-07-16 23:20:00+00:00,30327.0
2020-07-16 23:30:00+00:00,30153.0
2020-07-16 23:40:00+00:00,30338.25
2020-07-16 23:50:00+00:00,28754.5
2020-07-17 00:00:00+00:00,687.0
2020-07-17 00:10:00+00:00,537.0
2020-07-17 00:20:00+00:00,592.0
2020-07-17 00:30:00+00:00,516.5
2020-07-17 00:40:00+00:00,592.0
2020-07-17 00:50:00+00:00,456.5
2020-07-17 01:00:00+00:00,548.0
2020-07-17 01:10:00+00:00,716.0
2020-07-17 01:20:00+00:00,529.0
2020-07-17 01:30:00+00:00,559.0
2020-07-17 01:40:00+00:00,467.75
2020-07-17 01:50:00+00:00,596.0
2020-07-17 02:00:00+00:00,494.5
2020-07-17 02:10:00+00:00,418.0
2020-07-17 02:20:00+00:00,477.5
2020-07-17 02:30:00+00:00,547.25
2020-07-17 02:40:00+00:00,482.25
2020-07-17 02:50:00+00:00,516.5
2020-07-17 03:00:00+00:00,495.0
2020-07-17 03:10:00+00:00,623.0
2020-07-17 03:20:00+00:00,521.0
2020-07-17 03:30:00+00:00,561.5
2020-07-17 03:40:00+00:00,590.75
2020-07-17 03:50:00+00:00,548.0
2020-07-17 04:00:00+00:00,556.0
2020-07-17 04:10:00+00:00,578.5
2020-07-17 04:20:00+00:00,533.0
2020-07-17 04:30:00+00:00,574.5
2020-07-17 04:40:00+00:00,458.5
2020-07-17 04:50:00+00:00,468.5
2020-07-17 05:00:00+00:00,437.75
2020-07-17 05:10:00+00:00,576.0
2020-07-17 05:20:00+00:00,553.0
2020-07-17 05:30:00+00:00,519.75
2020-07-17 05:40:00+00:00,566.25
2020-07-17 05:50:00+00:00,572.0
2020-07-17 06:00:00+00:00,562.0
2020-07-17 06:10:00+00:00,525.0
2020-07-17 06:20:00+00:00,514.0
2020-07-17 06:30:00+00:00,556.5
2020-07-17 06:40:00+00:00,532.5
2020-07-17 06:50:00+00:00,479.5
2020-07-17 07:00:00+00:00,629.0
2020-07-17 07:10:00+00:00,532.25
2020-07-17 07:20:00+00:00,541.5
2020-07-17 07:30:00+00:00,635.25
2020-07-17 07:40:00+00:00,721.75
2020-07-17 07:50:00+00:00,540.0
