timestamp,power
2020-07-17 02:10:00+00:00,117.0
2020-07-17 02:20:00+00:00,371.5
2020-07-17 02:30:00+00:00,468.5
2020-07-17 02:40:00+00:00,500.0
2020-07-17 02:50:00+00:00,483.5
2020-07-17 03:00:00+00:00,539.0
2020-07-17 03:10:00+00:00,540.0
2020-07-17 03:20:00+00:00,524.0
2020-07-17 03:30:00+00:00,531.0
2020-07-17 03:40:00+00:00,546.0
2020-07-17 03:50:00+00:00,487.5
2020-07-17 04:00:00+00:00,545.0
2020-07-17 04:10:00+00:00,529.5
2020-07-17 04:20:00+00:00,501.0
2020-07-17 04:30:00+00:00,484.5
2020-07-17 04:40:00+00:00,430.5
2020-07-17 04:50:00+00:00,522.0
2020-07-17 05:00:00+00:00,484.5
2020-07-17 05:10:00+00:00,489.5
2020-07-17 05:20:00+00:00,541.5
2020-07-17 05:30:00+00:00,478.0
2020-07-17 05:40:00+00:00,496.0
2020-07-17 05:50:00+00:00,539.5
2020-07-17 06:00:00+00:00,550.0
2020-07-17 06:10:00+00:00,509.5
2020-07-17 06:20:00+00:00,488.5
2020-07-17 06:30:00+00:00,486.5
2020-07-17 06:40:00+00:00,495.0
2020-07-17 06:50:00+00:00,490.0
2020-07-17 07:00:00+00:00,474.5
2020-07-17 07:10:00+00:00,501.5
2020-07-17 07:20:00+00:00,542.5
2020-07-17 07:30:00+00:00,511.0
2020-07-17 07:40:00+00:00,526.5
2020-07-17 07:50:00+00:00,463.0
2020-07-17 08:00:00+00:00,476.0
2020-07-17 08:10:00+00:00,482.0
2020-07-17 08:20:00+00:00,493.5
2020-07-17 08:30:00+00:00,466.0
2020-07-17 08:40:00+00:00,449.5
2020-07-17 08:50:00+00:00,527.0
2020-07-17 09:00:00+00:00,424.0
2020-07-17 09:10:00+00:00,489.0
2020-07-17 09:20:00+00:00,548.0
2020-07-17 09:30:00+00:00,451.0
2020-07-17 09:40:00+00:00,457.0
2020-07-17 09:50:00+00:00,508.5
2020-07-17 10:00:00+00:00,486.5
2020-07-17 10:10:00+00:00,446.0
2020-07-17 10:20:00+00:00,443.5
2020-07-17 10:30:00+00:00,553.5
2020-07-17 10:40:00+00:00,444.0
2020-07-17 10:50:00+00:00,438.5
