timestamp,power
2021-04-03 17:50:00+00:00,100.3
2021-04-03 18:00:00+00:00,308.5
2021-04-03 18:10:00+00:00,312.0
2021-04-03 18:20:00+00:00,535.0
2021-04-03 18:30:00+00:00,473.0
2021-04-03 18:40:00+00:00,515.5
2021-04-03 18:50:00+00:00,493.5
2021-04-03 19:00:00+00:00,355.0
2021-04-03 19:10:00+00:00,494.5
2021-04-03 19:20:00+00:00,514.0
2021-04-03 19:30:00+00:00,557.5
2021-04-03 19:40:00+00:00,453.5
2021-04-03 19:50:00+00:00,465.5
2021-04-03 20:00:00+00:00,384.0
2021-04-03 20:10:00+00:00,303.5
2021-04-03 20:20:00+00:00,363.0
2021-04-03 20:30:00+00:00,280.0
2021-04-03 20:40:00+00:00,254.0
2021-04-03 20:50:00+00:00,223.5
2021-04-03 21:00:00+00:00,265.0
2021-04-03 21:10:00+00:00,256.5
2021-04-03 21:20:00+00:00,217.0
2021-04-03 21:30:00+00:00,302.5
2021-04-03 21:40:00+00:00,236.5
2021-04-03 21:50:00+00:00,267.0
2021-04-03 22:00:00+00:00,305.5
2021-04-03 22:10:00+00:00,291.0
2021-04-03 22:20:00+00:00,253.0
2021-04-03 22:30:00+00:00,174.5
2021-04-03 22:40:00+00:00,226.75
2021-04-03 22:50:00+00:00,229.5
2021-04-03 23:00:00+00:00,185.5
2021-04-03 23:10:00+00:00,306.5
2021-04-03 23:20:00+00:00,327.5
2021-04-03 23:30:00+00:00,208.5
2021-04-03 23:40:00+00:00,249.0
2021-04-03 23:50:00+00:00,242.0
2021-04-04 00:00:00+00:00,248.0
2021-04-04 00:10:00+00:00,257.0
2021-04-04 00:20:00+00:00,299.0
2021-04-04 00:30:00+00:00,231.0
2021-04-04 00:40:00+00:00,276.0
2021-04-04 00:50:00+00:00,304.5
2021-04-04 01:00:00+00:00,178.5
2021-04-04 01:10:00+00:00,281.0
2021-04-04 01:20:00+00:00,204.25
2021-04-04 01:30:00+00:00,277.0
2021-04-04 01:40:00+00:00,144.0
2021-04-04 01:50:00+00:00,191.0
2021-04-04 02:00:00+00:00,321.75
2021-04-04 02:10:00+00:00,210.0
2021-04-04 02:20:00+00:00,103.75
2021-04-04 02:30:00+00:00,268.5
2021-04-04 02:40:00+00:00,209.5
2021-04-04 02:50:00+00:00,161.25
2021-04-04 03:00:00+00:00,142.25
2021-04-04 03:10:00+00:00,173.75
2021-04-04 03:20:00+00:00,222.75
